年,月-期底,排名,銀行別,董/理事長、理事主席,總經理,淨值-新臺幣百萬元,資產總額-新臺幣百萬元,存款餘額-新臺幣百萬元,放款餘額-新臺幣百萬元,國內分行家數-家,國外分支機構家數-分行-家,國外分支機構家數-代表人辦事處-家,國外分支機構家數-其他分支機構-家
105,9,16,臺灣中小企業銀行,朱潤逢,周燦煌,"71,130","1,480,692","1,270,084","1,027,728",124,6,1,0
105,9,17,中華開發工業銀行#,張家祝,楊文鈞,"68,943","70,545",0,0,0,0,0,0
105,9,18,凱基商業銀行#,魏寶生,張立荃,"59,238","549,478","345,221","254,839",51,0,0,0
105,9,19,元大商業銀行#,范志強,張財育,"57,794","833,664","697,480","480,609",87,0,2,5
105,9,20,滙豐(台灣)商業銀行,黃碧娟,李鐘培,"49,406","699,320","399,043","227,271",35,0,0,0
105,9,21,臺灣新光商業銀行#,李增昌,謝長融,"48,859","764,278","661,996","491,851",104,1,2,0
105,9,22,大眾商業銀行#,陳建平,金家琳,"43,020","430,775","327,686","276,236",63,1,0,0
105,9,23,渣打國際商業銀行,洪丕正,陳銘僑,"42,509","612,293","488,664","273,652",73,0,0,0
105,9,24,台中商業銀行,李俊昇,賴進淵,"41,049","595,668","521,250","411,316",79,0,0,0
105,9,25,遠東國際商業銀行,侯金英,周添財,"40,535","557,648","438,369","343,781",55,1,0,0
105,9,26,聯邦商業銀行,李憲章,林鴻聯,"36,361","525,910","429,539","276,365",89,0,2,1
105,9,27,京城商業銀行,戴誠志,簡世鉅,"32,663","238,990","171,255","127,268",65,0,0,0
105,9,28,星展(台灣)商業銀行,王開源,陳亮丞,"31,748","357,051","269,511","203,227",39,0,0,0
105,9,29,安泰商業銀行,丁予康,俞宇琦,"30,187","303,090","247,627","183,273",53,0,0,0
105,9,30,臺灣工業銀行,駱錦明,楊錦裕,"29,648","264,923","164,947","134,834",3,1,1,8
105,9,31,澳盛(台灣)商業銀行,布樂達,經天瑞,"25,886","226,218","141,461","102,536",12,0,0,0
105,9,32,中國輸出入銀行,林水永,劉佩真,"24,197","108,073",0,"99,338",4,0,1,0
105,9,33,陽信商業銀行,陳勝宏,丁偉豪,"22,575","389,322","339,219","255,172",102,0,0,0
105,9,34,日盛國際商業銀行#,黃錦瑭,王芝芳,"19,439","225,603","189,985","140,542",43,0,1,0
105,9,35,板信商業銀行,劉炳輝,林文龍,"13,597","226,372","200,467","138,449",61,0,0,0
105,9,36,高雄銀行,簡振澄,黃滿生,"12,516","256,238","224,076","173,278",35,0,0,0
105,9,37,華泰商業銀行,林博義,黃宏仁(代),"9,688","148,833","130,692","90,807",33,0,0,0
105,9,38,三信商業銀行,廖松岳,張金庭,"8,441","149,744","136,804","111,819",28,0,0,0
105,9,39,瑞興商業銀行,郭釧溥,陳建豪,"5,164","77,678","63,979","44,278",21,0,0,0
105,12,1,臺灣銀行#,呂桔誠,魏江霖,"274,912","4,771,456","3,874,772","2,302,300",163,10,2,1
105,12,2,兆豐國際商業銀行#,張兆順,楊豊彥,"257,535","2,960,062","2,155,584","1,724,366",107,22,4,13
105,12,3,中國信託商業銀行#,童兆勤,陳佳文,"253,014","2,714,126","2,131,881","1,491,910",148,10,7,93
105,12,4,第一商業銀行#,蔡慶年,周伯蕉,"190,631","2,469,290","1,961,973","1,547,110",188,19,2,14
105,12,5,合作金庫商業銀行◎#,廖燦昌,林鴻琛,"190,244","3,142,594","2,570,183","1,975,539",270,10,2,5
105,12,6,台北富邦銀行#,陳聖德,韓蔚廷,"174,573","2,138,738","1,655,515","1,122,580",125,5,0,22
105,12,7,華南商業銀行#,吳當傑,張雲鵬,"163,067","2,522,559","2,066,855","1,593,925",185,11,1,1
105,12,8,國泰世華商業銀行#,陳祖培,李偉正,"156,003","2,512,086","2,011,485","1,421,112",164,9,5,54
105,12,9,彰化商業銀行,張明道,施建安,"137,437","2,044,678","1,625,309","1,380,234",184,9,0,1
105,12,10,臺灣土地銀行,凌忠嫄,高明賢,"134,758","2,684,553","2,291,406","1,796,876",149,7,0,0
105,12,11,玉山商業銀行#,曾國烈,黃男州,"126,359","1,849,773","1,542,557","1,110,559",136,6,2,17
105,12,12,上海商業儲蓄銀行,榮鴻慶,邱怡仁,"120,972","1,042,581","792,618","589,628",68,3,3,52
105,12,13,台新國際商業銀行#,吳東亮,鍾隆毓,"120,037","1,540,855","1,139,164","888,773",99,3,2,0
105,12,14,永豐商業銀行#,游國治,魏哲弘(代),"119,648","1,488,861","1,219,384","865,690",128,5,1,14
105,12,15,花旗(台灣)銀行,管國霖,張聖心,"96,317","802,890","585,000","294,396",55,0,0,0
105,12,16,臺灣中小企業銀行,朱潤逢,周燦煌,"70,923","1,499,659","1,291,069","1,053,933",124,6,1,0
105,12,17,中華開發工業銀行#,張家祝,楊文鈞,"70,050","71,737",0,0,0,0,0,0
105,12,18,凱基商業銀行#,魏寶生,張立荃,"58,716","565,763","344,489","255,171",51,0,0,0
105,12,19,元大商業銀行#,范志強,張財育,"58,261","863,879","714,592","496,085",87,0,2,5
105,12,20,滙豐(台灣)商業銀行,黃碧娟,李鐘培,"49,779","698,533","406,930","233,575",35,0,0,0
105,12,21,臺灣新光商業銀行#,李增昌,謝長融,"49,157","782,882","687,488","506,503",104,1,2,0
105,12,22,大眾商業銀行#,陳建平,金家琳,"43,627","473,799","376,009","282,186",63,1,0,0
105,12,23,渣打國際商業銀行,洪丕正,陳銘僑,"41,729","616,551","493,559","271,279",73,0,0,0
105,12,24,台中商業銀行,李俊昇,賴進淵,"41,383","623,109","541,905","427,822",79,0,0,0
105,12,25,遠東國際商業銀行,侯金英,周添財,"40,952","565,823","453,483","360,699",55,1,0,0
105,12,26,聯邦商業銀行,李憲章,林鴻聯,"36,096","525,130","433,329","287,059",89,0,2,1
105,12,27,京城商業銀行,戴誠志,簡世鉅,"32,796","244,058","173,861","126,253",65,0,0,0
105,12,28,星展(台灣)商業銀行,王開源,陳亮丞,"31,829","358,855","296,905","199,495",38,0,0,0
105,12,29,安泰商業銀行,丁予康,俞宇琦,"30,500","304,720","252,365","183,532",53,0,0,0
105,12,30,臺灣工業銀行,駱錦明,楊錦裕,"29,369","265,109","164,057","146,078",3,1,1,8
105,12,31,澳盛(台灣)商業銀行,布樂達,Maria Cristina Helena Samaniego,"26,112","212,790","139,281","93,692",12,0,0,0
105,12,32,中國輸出入銀行,林水永,劉佩真,"24,296","111,540",0,"102,896",4,0,1,0
105,12,33,陽信商業銀行,陳勝宏,丁偉豪,"23,945","397,453","346,297","263,535",102,0,0,0
105,12,34,日盛國際商業銀行#,黃錦瑭,王芝芳,"18,953","231,551","186,141","148,347",43,0,1,0
105,12,35,板信商業銀行,劉炳輝,林文龍,"13,304","231,310","207,330","138,124",63,0,0,0
105,12,36,高雄銀行,－,黃滿生,"12,454","256,280","225,849","177,032",35,0,0,0
105,12,37,華泰商業銀行,林博義,黃宏仁(代),"9,507","146,717","131,633","87,115",33,0,0,0
105,12,38,三信商業銀行,廖松岳,張金庭,"8,516","153,689","139,775","113,826",29,0,0,0
105,12,39,瑞興商業銀行,郭釧溥,陳建豪,"5,214","79,900","64,344","44,892",21,0,0,0
106,3,1,臺灣銀行#,呂桔誠,魏江霖,"278,723","4,773,584","3,838,506","2,350,639",163,10,2,1
106,3,2,兆豐國際商業銀行#,張兆順,楊豊彥,"263,286","2,906,001","2,185,534","1,665,023",107,22,4,13
106,3,3,中國信託商業銀行#,童兆勤,陳佳文,"258,466","2,781,145","2,181,264","1,488,312",148,10,7,94
106,3,4,合作金庫商業銀行◎#,廖燦昌,林鴻琛,"193,409","3,096,642","2,520,340","1,941,829",270,10,2,5
106,3,5,第一商業銀行#,蔡慶年,周伯蕉,"193,374","2,492,240","1,928,924","1,548,295",188,19,2,14
106,3,6,台北富邦銀行#,陳聖德,韓蔚廷,"177,625","2,154,683","1,657,470","1,133,419",126,5,0,23
106,3,7,華南商業銀行#,吳當傑,張雲鵬,"165,096","2,513,425","2,066,029","1,585,770",185,11,1,1
106,3,8,國泰世華商業銀行#,陳祖培,李偉正,"160,504","2,588,618","2,017,148","1,457,628",164,9,5,54
106,3,9,彰化商業銀行,張明道,施建安,"139,595","2,005,336","1,611,604","1,354,523",184,9,0,1
106,3,10,臺灣土地銀行,凌忠嫄,黃忠銘,"136,599","2,711,251","2,324,561","1,833,741",149,7,0,0
106,3,11,玉山商業銀行#,曾國烈,黃男州,"130,034","1,879,448","1,546,714","1,130,822",136,6,2,17
106,3,12,台新國際商業銀行#,吳東亮,鍾隆毓,"122,944","1,576,581","1,136,401","919,010",100,3,2,0
106,3,13,永豐商業銀行#,游國治,魏哲弘(代),"121,472","1,503,309","1,191,686","885,323",128,5,1,14
106,3,14,上海商業儲蓄銀行,榮鴻慶,邱怡仁,"120,969","1,027,642","784,127","589,484",68,3,3,52
106,3,15,花旗(台灣)銀行,管國霖,張聖心,"99,095","839,426","590,273","289,592",55,0,0,0
106,3,16,臺灣中小企業銀行,朱潤逢,周燦煌,"71,798","1,512,523","1,299,212","1,049,224",124,7,1,0
106,3,17,凱基商業銀行#,魏寶生,張立荃,"60,222","581,614","351,058","269,579",51,0,0,0
106,3,18,元大商業銀行#,范志強,張財育,"59,837","864,858","727,425","484,062",87,0,2,5
106,3,19,滙豐(台灣)商業銀行,黃碧娟,李鐘培,"51,420","748,477","404,571","226,948",32,0,0,0
106,3,20,臺灣新光商業銀行#,李增昌,謝長融,"50,239","762,008","657,890","509,679",104,1,2,0
106,3,21,大眾商業銀行#,陳建平,金家琳,"43,952","472,501","373,739","268,580",63,1,0,0
106,3,22,渣打國際商業銀行,洪丕正,林遠棟,"42,763","611,723","461,906","264,463",73,0,0,0
106,3,23,台中商業銀行,李俊昇,賴進淵,"42,119","634,612","553,438","430,981",79,0,0,0
106,3,24,遠東國際商業銀行,侯金英,周添財,"41,751","600,219","488,387","354,089",55,1,0,0
106,3,25,聯邦商業銀行,李憲章,林鴻聯,"36,653","539,546","436,062","288,759",89,0,2,1
106,3,26,京城商業銀行,戴誠志,簡世鉅,"34,394","249,868","176,008","126,997",65,0,0,0
106,3,27,星展(台灣)商業銀行,王開源,陳亮丞,"32,019","366,840","281,512","202,716",38,0,0,0
106,3,28,安泰商業銀行,丁予康,俞宇琦,"30,982","308,151","254,111","181,226",53,0,0,0
106,3,29,王道商業銀行,駱錦明,楊錦裕,"29,540","255,037","164,904","144,022",3,1,1,8
106,3,30,澳盛(台灣)商業銀行,布樂達,陳國榮,"25,614","184,042","116,083","84,848",12,0,0,0
106,3,31,陽信商業銀行,陳勝宏,丁偉豪,"24,535","407,235","351,563","266,583",102,0,0,0
106,3,32,中國輸出入銀行,林水永,劉佩真,"24,003","112,372",0,"103,738",4,0,1,0
106,3,33,日盛國際商業銀行#,黃錦瑭,王芝芳,"19,356","230,565","185,456","145,126",43,0,1,0
106,3,34,高雄銀行,－,黃滿生,"14,454","248,452","217,433","171,081",35,0,0,0
106,3,35,板信商業銀行,劉炳輝,高明賢,"13,372","224,297","200,451","139,545",63,0,0,0
106,3,36,華泰商業銀行,賴昭銑,黃宏仁(代),"9,488","145,580","131,256","87,627",33,0,0,0
106,3,37,三信商業銀行,廖松岳,邱榮賢,"8,776","155,148","140,198","115,986",29,0,0,0
106,3,38,瑞興商業銀行,郭釧溥,陳建豪,"5,234","79,918","62,887","45,269",21,0,0,0
106,6,1,臺灣銀行#,呂桔誠,魏江霖,"283,779","4,783,831","3,862,799","2,312,055",163,10,2,1
106,6,2,中國信託商業銀行#,童兆勤,陳佳文,"265,653","2,836,589","2,246,647","1,556,929",149,10,7,94
106,6,3,兆豐國際商業銀行#,張兆順,楊豊彥,"257,263","3,015,538","2,333,308","1,699,458",107,22,4,13
106,6,4,合作金庫商業銀行◎#,廖燦昌,林鴻琛,"194,322","3,109,861","2,553,305","1,968,401",270,11,2,5
106,6,5,第一商業銀行#,蔡慶年,周伯蕉,"187,157","2,480,322","1,948,258","1,553,042",188,19,2,13
106,6,6,台北富邦銀行#,陳聖德,韓蔚廷,"172,414","2,249,947","1,744,958","1,148,120",126,5,0,23
106,6,7,國泰世華商業銀行#,郭明鑑,李偉正,"170,098","2,572,617","2,030,717","1,403,833",164,9,5,54
106,6,8,華南商業銀行#,吳當傑,鄭永春,"160,481","2,487,871","2,081,248","1,582,418",185,12,1,1
106,6,9,玉山商業銀行#,曾國烈,黃男州,"140,556","1,962,996","1,634,403","1,169,413",136,6,1,17
106,6,10,臺灣土地銀行,凌忠嫄,黃忠銘,"139,705","2,745,074","2,384,023","1,861,614",149,7,0,0
106,6,11,彰化商業銀行,張明道,施建安,"139,599","2,008,096","1,629,290","1,352,059",184,9,0,1
106,6,12,永豐商業銀行#,翁文祺,魏哲弘,"121,648","1,526,510","1,189,327","885,346",127,5,1,14
106,6,13,台新國際商業銀行#,吳東亮,鍾隆毓,"119,644","1,608,567","1,172,580","939,104",100,3,2,0
106,6,14,上海商業儲蓄銀行,榮鴻慶,邱怡仁,"119,017","1,068,625","823,804","617,077",68,3,3,52
106,6,15,花旗(台灣)銀行,管國霖,張聖心,"96,345","790,975","597,990","303,204",53,0,0,0
106,6,16,臺灣中小企業銀行,朱潤逢,周燦煌,"73,141","1,522,078","1,308,121","1,068,066",124,7,1,0
106,6,17,凱基商業銀行#,魏寶生,張立荃,"59,689","588,919","353,994","279,734",52,0,0,0
106,6,18,元大商業銀行#,范志強,張財育,"58,947","874,715","743,766","483,316",87,0,2,5
106,6,19,臺灣新光商業銀行#,李增昌,謝長融,"50,906","783,865","686,943","516,719",104,1,2,0
106,6,20,滙豐(台灣)商業銀行,黃碧娟,陳志堅,"46,594","702,303","411,232","234,530",30,0,0,0
106,6,21,大眾商業銀行#,陳建平,金家琳,"44,189","470,151","368,721","276,561",63,1,0,0
106,6,22,渣打國際商業銀行,洪丕正,林遠棟,"42,843","621,713","468,878","259,999",73,0,0,0
106,6,23,遠東國際商業銀行,侯金英,周添財,"41,471","574,376","470,699","351,228",55,1,0,0
106,6,24,台中商業銀行,賴進淵,賈德威,"41,337","633,042","561,224","433,203",79,0,0,0
106,6,25,聯邦商業銀行,李憲章,林鴻聯,"36,600","537,559","439,972","291,647",89,0,2,1
106,6,26,京城商業銀行,戴誠志,簡世鉅,"34,504","248,811","174,517","133,405",65,0,0,0
106,6,27,星展(台灣)商業銀行,王開源,陳亮丞,"31,648","346,032","279,640","216,796",38,0,0,0
106,6,28,安泰商業銀行,丁予康,俞宇琦,"30,084","307,114","255,592","187,552",49,0,0,0
106,6,29,王道商業銀行,駱錦明,楊錦裕,"29,278","276,756","170,793","154,069",3,1,1,8
106,6,30,中國輸出入銀行,林水永,劉佩真,"28,693","115,148",0,"106,990",4,0,1,0
106,6,31,澳盛(台灣)商業銀行,劉宏瑞,陳國榮,"25,839","185,829","117,301","79,338",12,0,0,0
106,6,32,陽信商業銀行,陳勝宏,丁偉豪,"25,091","420,062","361,048","275,086",102,0,0,0
106,6,33,日盛國際商業銀行#,黃錦瑭,王芝芳,"19,920","227,223","183,642","143,138",43,0,1,0
106,6,34,高雄銀行,張雲鵬,王進安,"14,062","246,067","214,572","170,040",35,0,0,0
106,6,35,板信商業銀行,劉炳輝,高明賢,"13,475","231,889","208,295","142,742",63,0,0,0
106,6,36,華泰商業銀行,賴昭銑,黃宏仁,"9,423","144,788","130,170","85,398",33,0,0,0
106,6,37,三信商業銀行,廖松岳,邱榮賢,"8,922","158,327","143,661","117,530",29,0,0,0
106,6,38,瑞興商業銀行,郭釧溥,陳建豪,"5,245","79,886","64,896","46,186",21,0,0,0
106,9,1,臺灣銀行#,呂桔誠,魏江霖,"285,462","4,881,120","3,925,586","2,310,979",163,10,2,1
106,9,2,中國信託商業銀行#,童兆勤,陳佳文,"272,791","2,909,677","2,290,661","1,582,305",149,10,7,94
106,9,3,兆豐國際商業銀行#,張兆順,楊豊彥,"263,709","3,171,908","2,323,418","1,695,396",107,22,4,13
106,9,4,合作金庫商業銀行◎#,廖燦昌,林鴻琛,"198,198","3,132,253","2,587,273","1,993,546",270,12,2,5
106,9,5,第一商業銀行#,蔡慶年,鄭美玲,"192,277","2,508,928","1,987,437","1,564,050",187,19,2,13
106,9,6,台北富邦銀行#,陳聖德,程耀輝,"177,298","2,267,343","1,733,761","1,153,807",126,5,0,23
106,9,7,國泰世華商業銀行#,郭明鑑,李偉正,"176,315","2,658,366","2,062,103","1,464,342",164,9,5,54
106,9,8,華南商業銀行#,吳當傑,鄭永春,"173,064","2,523,031","2,062,601","1,603,349",185,12,2,1
106,9,9,玉山商業銀行#,曾國烈,黃男州,"143,888","1,997,929","1,661,269","1,192,219",137,6,1,17
106,9,10,彰化商業銀行,張明道,施建安,"143,053","2,024,562","1,661,739","1,367,651",184,9,1,1
106,9,11,臺灣土地銀行,凌忠嫄,黃忠銘,"142,349","2,793,628","2,413,929","1,907,435",150,7,0,0
106,9,12,永豐商業銀行#,翁文祺,魏哲弘,"123,667","1,510,865","1,161,764","877,571",127,5,1,4
106,9,13,上海商業儲蓄銀行,榮鴻慶,邱怡仁,"122,988","1,088,459","838,348","636,624",68,3,3,52
106,9,14,台新國際商業銀行#,吳東亮,鍾隆毓,"122,493","1,597,910","1,199,675","966,512",100,4,2,0
106,9,15,花旗(台灣)銀行,管國霖,張聖心,"99,437","793,294","626,027","305,953",53,0,0,0
106,9,16,臺灣中小企業銀行,朱潤逢,周燦煌,"74,829","1,543,324","1,318,456","1,107,275",124,7,1,0
106,9,17,元大商業銀行#,范志強,張財育,"60,872","869,826","736,212","487,968",87,0,2,5
106,9,18,凱基商業銀行#,魏寶生,張立荃,"60,840","579,430","365,836","296,976",52,0,0,0
106,9,19,臺灣新光商業銀行#,李增昌,謝長融,"51,829","789,347","693,725","523,778",104,1,2,0
106,9,20,滙豐(台灣)商業銀行,黃碧娟,陳志堅,"47,533","721,582","458,641","243,443",30,0,0,0
106,9,21,渣打國際商業銀行,洪丕正,林遠棟,"43,682","629,150","488,583","266,637",71,0,0,0
106,9,22,大眾商業銀行#,陳建平,金家琳,"42,813","447,350","361,473","271,391",63,1,0,0
106,9,23,遠東國際商業銀行,侯金英,周添財,"42,376","567,522","461,367","364,020",55,1,0,0
106,9,24,台中商業銀行,賴進淵,賈德威,"42,310","640,040","557,271","433,942",79,0,0,0
106,9,25,聯邦商業銀行,李憲章,林鴻聯,"37,356","539,766","447,598","302,092",89,0,2,1
106,9,26,京城商業銀行,戴誠志,張日政,"36,612","266,756","180,457","142,132",65,0,0,0
106,9,27,星展(台灣)商業銀行,王開源,陳亮丞,"31,626","364,348","276,915","230,464",38,0,0,0
106,9,28,安泰商業銀行,丁予康,俞宇琦,"31,373","313,932","268,184","185,302",49,0,0,0
106,9,29,中國輸出入銀行,林水永,劉佩真,"29,395","115,305",0,"107,174",4,0,1,0
106,9,30,王道商業銀行,駱錦明,楊錦裕,"29,303","301,767","179,238","161,184",3,1,1,8
106,9,31,陽信商業銀行,陳勝宏,丁偉豪,"26,284","425,143","368,010","278,206",102,0,0,0
106,9,32,澳盛(台灣)商業銀行,劉宏瑞,陳國榮,"25,530","181,311","126,055","74,693",12,0,0,0
106,9,33,日盛國際商業銀行#,黃錦瑭,王芝芳,"20,227","236,687","186,355","149,474",43,0,1,0
106,9,34,高雄銀行,張雲鵬,王進安,"14,241","254,187","217,871","171,950",35,0,0,0
106,9,35,板信商業銀行,劉炳輝,高明賢,"13,584","233,778","208,658","140,703",63,0,0,0
106,9,36,三信商業銀行,廖松岳,邱榮賢,"10,101","157,071","141,053","116,857",29,0,0,0
106,9,37,華泰商業銀行,賴昭銑,陳宏徵,"9,454","142,038","128,694","83,264",33,0,0,0
106,9,38,瑞興商業銀行,郭釧溥,陳建豪,"5,287","83,122","65,422","45,785",21,0,0,0
106,12,1,臺灣銀行#,呂桔誠,魏江霖,"288,500","4,928,596","3,941,445","2,313,158",163,10,3,1
106,12,2,中國信託商業銀行#,童兆勤,陳佳文,"279,633","2,972,782","2,356,151","1,587,366",149,10,7,96
106,12,3,兆豐國際商業銀行#,張兆順,楊豊彥,"264,817","3,153,509","2,371,159","1,772,307",107,22,3,13
106,12,4,合作金庫商業銀行◎#,雷仲達,黃伯川(代),"200,102","3,190,227","2,627,673","2,013,201",269,12,2,6
106,12,5,第一商業銀行#,董瑞斌,鄭美玲,"192,259","2,554,288","2,005,349","1,581,959",187,19,2,14
106,12,6,台北富邦銀行#,陳聖德,程耀輝,"179,831","2,392,534","1,842,773","1,212,296",126,5,0,24
106,12,7,國泰世華商業銀行#,郭明鑑,李偉正,"178,160","2,682,269","2,073,049","1,419,235",163,9,5,54
106,12,8,華南商業銀行#,吳當傑,鄭永春,"174,801","2,525,363","2,113,832","1,595,183",185,12,2,1
106,12,9,玉山商業銀行#,曾國烈,黃男州,"147,083","2,031,782","1,694,745","1,201,875",137,7,1,17
106,12,10,彰化商業銀行,張明道,施建安,"145,227","2,035,396","1,671,525","1,389,273",184,9,1,1
106,12,11,臺灣土地銀行,凌忠嫄,黃忠銘,"144,677","2,884,360","2,518,012","1,904,044",150,7,0,0
106,12,12,永豐商業銀行#,陳嘉賢,莊銘福,"124,918","1,441,300","1,138,551","863,251",127,5,1,4
106,12,13,台新國際商業銀行#,吳東亮,尚瑞強(代),"124,495","1,614,224","1,221,099","970,682",100,4,2,0
106,12,14,上海商業儲蓄銀行,榮鴻慶,邱怡仁,"122,528","1,114,973","853,078","637,585",68,3,3,52
106,12,15,花旗(台灣)銀行,莫兆鴻,張聖心,"101,784","781,796","567,705","309,164",53,0,0,0
106,12,16,臺灣中小企業銀行,黃博怡,周燦煌,"75,823","1,585,105","1,372,838","1,120,947",124,8,1,0
106,12,17,元大商業銀行#,范志強,金家琳,"62,808","872,622","733,481","482,265",87,0,2,5
106,12,18,凱基商業銀行#,魏寶生,張立荃,"61,214","585,449","377,396","297,219",52,0,0,0
106,12,19,臺灣新光商業銀行#,李增昌,謝長融,"52,474","813,064","712,704","532,911",104,1,2,0
